Generation,Heuristic (FCFS),Heuristic (EDD),Heuristic (SPT),Heuristic (LPT),Standard GA,GA-Tabu,FLC-GA,SSO,HFGA-TS
376,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
377,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17522.490925361402,17481.874641396404
378,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17455.967093915773,17481.874641396404
379,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17455.967093915773,17481.874641396404
380,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17455.967093915773,17481.874641396404
381,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17455.967093915773,17481.874641396404
382,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,18637.434598012784,20024.89559151866,17455.967093915773,17481.874641396404
383,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
384,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
385,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
386,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
387,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
388,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
389,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
390,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
391,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
392,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
393,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
394,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
395,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
396,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
397,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
398,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
399,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
400,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
401,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
402,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
403,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
404,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
405,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
406,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
407,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
408,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,20024.89559151866,17455.967093915773,17481.874641396404
409,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
410,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
411,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
412,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
413,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
414,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
415,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
416,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
417,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
418,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
419,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
420,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
421,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
422,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
423,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
424,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
425,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
426,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
427,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
428,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
429,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
430,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
431,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
432,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
433,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
434,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
435,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
436,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
437,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
438,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
439,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
440,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
441,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
442,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
443,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
444,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
445,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
446,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
447,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
448,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
449,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
450,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
451,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
452,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
453,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
454,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
455,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18449.690248433526,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
456,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
457,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
458,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
459,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
460,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
461,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
462,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
463,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
464,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,17481.874641396404
465,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
466,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
467,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
468,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
469,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
470,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
471,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
472,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
473,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
474,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
475,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
476,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
477,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
478,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
479,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
480,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
481,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
482,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16859.298579644244,19820.411070433056,17455.967093915773,16902.74260464315
483,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
484,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
485,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
486,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
487,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
488,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
489,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
490,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
491,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
492,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
493,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
494,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
495,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
496,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17975.42318998964,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
497,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
498,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
499,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
500,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
501,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
502,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
503,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
504,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
505,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
506,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
507,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
508,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
509,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
510,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
511,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
512,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
513,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
514,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
515,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
516,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
517,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
518,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
519,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
520,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
521,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
522,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
523,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
524,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
525,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
526,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
527,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
528,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
529,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
530,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
531,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
532,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
533,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
534,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
535,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
536,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
537,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
538,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
539,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
540,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
541,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
542,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
543,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
544,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
545,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
546,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19820.411070433056,17455.967093915773,16902.74260464315
547,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
548,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
549,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
550,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
551,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
552,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
553,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
554,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
555,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
556,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
557,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
558,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
559,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
560,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
561,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
562,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
563,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,17371.1216716449,16524.090882649663,19664.613284701503,17455.967093915773,16902.74260464315
