Batch_ID,Job_ID,Workstation_ID,Machine_ID,Start_Time,End_Time,Setup_Time,Setup_Cost,Waiting_Time
J5_B87,5,4,0,49541.26691426963,49732.531604405944,4.044860481162315,6.067290721743473,1310.2574862576876
J5_B304,5,0,0,42204.93585246206,42307.09667799041,0.0,0.0,41607.81274671117
J5_B304,5,1,0,42323.577802117994,42375.73986261297,0.0,0.0,6.481124127582007
J5_B304,5,2,2,44149.2920815145,44272.90938258812,0.0,0.0,1763.5522189015246
J5_B304,5,3,0,48216.964567530784,48364.821120465655,0.0,0.0,3934.055184942663
J5_B304,5,4,0,49732.531604405944,49828.1639494741,0.0,0.0,1357.7104839402891
J4_B160,4,0,1,35260.12988371742,35355.87749194252,4.431155812733614,6.646733719100421,34203.69120788626
J4_B160,4,1,1,35370.1953206085,35456.60088500339,4.317828665985739,6.476742998978608,0.0
J4_B160,4,2,1,42291.78783443764,42406.681754697645,16.453537246879407,24.68030587031911,6808.733412187365
J4_B160,4,3,1,44021.53496105962,44111.426341134415,3.819948923572631,5.729923385358946,1601.033257438401
J4_B160,4,4,1,44383.87732283676,44486.58119064695,15.941518555840272,23.912277833760406,246.50946314650355
J5_B280,5,0,0,42307.09667799041,42409.25750351876,0.0,0.0,41709.97357223952
J5_B280,5,1,0,42419.25750351876,42471.41956401374,0.0,0.0,0.0
J5_B280,5,2,2,44272.90938258812,44396.526683661745,0.0,0.0,1791.4898185743805
J5_B280,5,3,1,44410.346632585315,44558.203185520186,3.819948923572631,5.729923385358946,0.0
J5_B280,5,4,1,44584.144704076025,44679.777049144184,15.941518555840272,23.912277833760406,0.0
J6_B79,6,0,1,35360.30864775525,35638.780924440594,4.431155812733614,6.646733719100421,34053.41515230727
J6_B79,6,1,1,35653.09875310658,35729.65588049028,4.317828665985739,6.476742998978608,0.0
J6_B79,6,2,1,42423.13529194453,42584.958050246074,16.453537246879407,24.68030587031911,6667.025874207364
J6_B79,6,3,1,44572.35479041201,44784.574890646545,14.151604891827347,21.22740733774102,1963.2451352741118
J6_B79,6,4,1,44798.619751127706,45074.427954949926,4.044860481162315,6.067290721743473,0.0
J4_B21,4,0,1,35643.212080253325,35834.707296703535,4.431155812733614,6.646733719100421,34586.773404422165
J4_B21,4,1,0,42480.65369144482,42653.4648202346,9.234127431080275,13.851191146620412,6626.712267310206
J4_B21,4,2,1,42679.91835748148,42909.70619800149,16.453537246879407,24.68030587031911,0.0
J4_B21,4,3,0,48368.641069389225,48548.42382953882,3.819948923572631,5.729923385358946,5445.114922464163
J4_B21,4,4,0,49844.10546802994,50049.513203650335,15.941518555840272,23.912277833760406,1269.7401199352826
J4_B182,4,0,1,35834.707296703535,35930.454904928636,0.0,0.0,34782.699776685105
J4_B182,4,1,0,42653.4648202346,42739.87038462949,0.0,0.0,6713.009915305964
J4_B182,4,2,0,42766.32392187637,42881.21784213638,16.453537246879407,24.68030587031911,0.0
J4_B182,4,3,0,48548.42382953882,48638.31520961362,0.0,0.0,5657.205987402442
J4_B182,4,4,0,50049.513203650335,50152.21707146053,0.0,0.0,1401.1979940367164
J4_B162,4,0,1,35930.454904928636,36026.20251315374,0.0,0.0,34878.44738491021
J4_B162,4,1,0,42739.87038462949,42826.27594902438,0.0,0.0,6703.667871475751
J4_B162,4,2,0,42881.21784213638,42996.11176239639,0.0,0.0,44.94189311200171
J4_B162,4,3,0,48638.31520961362,48728.206589688416,0.0,0.0,5632.203447217231
J4_B162,4,4,0,50152.21707146053,50254.92093927073,0.0,0.0,1414.0104817721149
J1_B19,1,0,0,42409.581022606544,42558.836920970774,0.3235190877837617,0.48527863167564256,41486.2769263989
J1_B19,1,1,0,42841.673041717986,42976.55731906464,15.39709269360787,23.095639040411804,257.43902805360267
J1_B19,1,2,0,43003.61380160215,43183.07268472964,7.5020392057608305,11.253058808641246,9.554443331748189
J1_B19,1,3,0,48732.95204833234,48874.24570121338,4.745458643929976,7.118187965894965,5535.133904958777
J1_B19,1,4,0,50255.59614938085,50478.52020997452,0.6752101101196661,1.0128151651794992,1370.6752380573453
J6_B214,6,0,0,42563.268076783505,42702.50421512617,4.431155812733614,6.646733719100421,41256.37458133553
J6_B214,6,1,0,42980.87514773062,43019.15371142247,4.317828665985739,6.476742998978608,264.05310393846594
J6_B214,6,2,0,43199.52622197652,43280.43760112729,16.453537246879407,24.68030587031911,153.91897330716893
J6_B214,6,3,0,48888.39730610521,48994.50735622248,14.151604891827347,21.22740733774102,5583.808100086091
J6_B214,6,4,0,50482.56507045568,50620.46917236679,4.044860481162315,6.067290721743473,1474.0128537520432
J1_B152,1,0,0,42706.9353709389,42856.19126930313,4.431155812733614,6.646733719100421,41779.523638006314
J1_B152,1,1,0,43023.47154008845,43158.355817435106,4.317828665985739,6.476742998978608,152.96244211933663
J1_B152,1,2,0,43296.89113837417,43476.35002150166,16.453537246879407,24.68030587031911,112.08178369218513
J1_B152,1,3,0,49008.658961114306,49149.952613995345,14.151604891827347,21.22740733774102,5508.157334720818
J1_B152,1,4,0,50624.514032847954,50847.438093441626,4.044860481162315,6.067290721743473,1460.516558371448
J6_B212,6,0,1,36030.63366896647,36169.86980730914,4.431155812733614,6.646733719100421,34723.74017351849
J6_B212,6,1,1,36179.86980730914,36218.148371000985,0.0,0.0,0.0
J6_B212,6,2,2,44412.98022090863,44493.891600059396,16.453537246879407,24.68030587031911,8168.37831266076
J6_B212,6,3,1,44784.574890646545,44890.684940763815,0.0,0.0,280.6832905871488
J6_B212,6,4,1,45074.427954949926,45212.332056861036,0.0,0.0,173.7430141861114
J5_B10,5,0,0,42856.514788390916,43060.83643944761,0.3235190877837617,0.48527863167564256,42259.06816355224
J5_B10,5,1,0,43167.58994486619,43271.91406585614,9.234127431080275,13.851191146620412,87.51937798749714
J5_B10,5,2,2,44510.34513730628,44757.579739453526,16.453537246879407,24.68030587031911,1211.977534203259
J5_B10,5,3,0,49153.772562918915,49449.48566878865,3.819948923572631,5.729923385358946,4382.372874541819
J5_B10,5,4,0,50863.379611997465,51054.64430213378,15.941518555840272,23.912277833760406,1387.9524246529763
J6_B48,6,0,1,36169.86980730914,36448.34208399448,0.0,0.0,34867.40746767389
J6_B48,6,1,1,36458.34208399448,36534.899211378186,0.0,0.0,0.0
J6_B48,6,2,2,44774.03327670041,44935.856035001954,16.453537246879407,24.68030587031911,8212.68052807534
J6_B48,6,3,1,44945.856035001954,45158.076135236486,0.0,0.0,0.0
J6_B48,6,4,1,45212.332056861036,45488.140260683256,0.0,0.0,44.255921624549956
J1_B39,1,0,1,36452.77323980721,36602.02913817144,4.431155812733614,6.646733719100421,35525.36150687462
J1_B39,1,1,1,36616.346966837424,36751.23124418408,4.317828665985739,6.476742998978608,0.0
J1_B39,1,2,2,44952.309572248836,45131.768455376325,16.453537246879407,24.68030587031911,8174.6247908178775
J1_B39,1,3,1,45172.22774012831,45313.52139300935,14.151604891827347,21.22740733774102,16.307679860161443
J1_B39,1,4,1,45492.18512116442,45715.10918175809,4.044860481162315,6.067290721743473,164.61886767390388
J6_B221,6,0,0,43065.26759526034,43204.50373360301,4.431155812733614,6.646733719100421,41758.37409981236
J6_B221,6,1,0,43276.23189452212,43314.51045821397,4.317828665985739,6.476742998978608,57.410332253130036
J6_B221,6,2,0,43492.80355874854,43573.71493789931,16.453537246879407,24.68030587031911,151.83956328769273
J6_B221,6,3,0,49463.63727368048,49569.74732379775,14.151604891827347,21.22740733774102,5865.770730889337
J6_B221,6,4,0,51058.68916261494,51196.59326452605,4.044860481162315,6.067290721743473,1474.8969783360299
J5_B41,5,0,0,43208.93488941574,43413.25654047243,4.431155812733614,6.646733719100421,42607.380627852115
J5_B41,5,1,0,43427.57436913841,43531.89849012836,4.317828665985739,6.476742998978608,0.0
J5_B41,5,2,2,45138.69168456961,45385.92628671686,6.923229193287661,10.384843789931491,1589.8699652479627
J5_B41,5,3,0,49583.898928689574,49879.61203455931,14.151604891827347,21.22740733774102,4173.821037080888
J5_B41,5,4,0,51200.63812500721,51391.90281514352,4.044860481162315,6.067290721743473,1306.9812299667392
J4_B87,4,0,1,36618.129554715335,36809.624771165545,16.100416543892642,24.150624815838963,35550.02161815301
J4_B87,4,1,0,43541.132617559444,43713.94374634922,9.234127431080275,13.851191146620412,6712.273718962817
J4_B87,4,2,0,43740.3972835961,43970.18512411611,16.453537246879407,24.68030587031911,0.0
J4_B87,4,3,0,49883.43198348288,50063.214743632474,3.819948923572631,5.729923385358946,5899.426910443195
J4_B87,4,4,0,51407.84433369936,51613.25206931975,15.941518555840272,23.912277833760406,1318.6880715110456
J1_B2,1,0,0,43413.58005956021,43562.83595792444,0.3235190877837617,0.48527863167564256,42490.27596335257
J1_B2,1,1,0,43729.34083904283,43864.22511638948,15.39709269360787,23.095639040411804,141.10778842477885
J1_B2,1,2,0,43977.687163321876,44157.146046449365,7.5020392057608305,11.253058808641246,95.96000772662956
J1_B2,1,3,0,50067.9602022764,50209.25385515744,4.745458643929976,7.118187965894965,5896.068697183109
J1_B2,1,4,0,51613.927279429874,51836.851340023546,0.6752101101196661,1.0128151651794992,1393.9982141623113
J4_B178,4,0,1,36809.624771165545,36905.37237939065,0.0,0.0,35757.617251147116
J4_B178,4,1,0,43879.62220908309,43966.02777347798,15.39709269360787,23.095639040411804,6948.852736998837
J4_B178,4,2,0,44164.64808565513,44279.54200591514,7.5020392057608305,11.253058808641246,181.1182729713837
J4_B178,4,3,0,50213.99931380137,50303.890693876165,4.745458643929976,7.118187965894965,5919.711849242303
J4_B178,4,4,0,51837.52655013367,51940.230417943865,0.6752101101196661,1.0128151651794992,1522.9606461473813
J1_B118,1,0,1,36921.47279593454,37070.72869429877,16.100416543892642,24.150624815838963,35982.39180227079
J1_B118,1,1,1,37080.72869429877,37215.61297164542,0.0,0.0,0.0
J1_B118,1,2,2,45392.849515910144,45572.30839903763,6.923229193287661,10.384843789931491,8160.313315071435
J1_B118,1,3,1,45582.30839903763,45723.60205191867,0.0,0.0,0.0
J1_B118,1,4,1,45733.60205191867,45956.52611251234,0.0,0.0,0.0
J4_B48,4,0,1,37086.829110842664,37278.324327292874,16.100416543892642,24.150624815838963,36018.72117428034
J4_B48,4,1,0,43966.02777347798,44138.83890226776,0.0,0.0,6677.703446185107
J4_B48,4,2,0,44279.54200591514,44509.32984643515,0.0,0.0,130.70310364737816
J4_B48,4,3,0,50303.890693876165,50483.67345402576,0.0,0.0,5784.560847441018
J4_B48,4,4,0,51940.230417943865,52145.63815356426,0.0,0.0,1446.5569639181049
J1_B48,1,0,0,43562.83595792444,43712.09185628867,0.0,0.0,42639.85538080458
J1_B48,1,1,0,44154.23599496137,44289.12027230802,15.39709269360787,23.095639040411804,416.74704597908567
J1_B48,1,2,0,44516.83188564091,44696.2907687684,7.5020392057608305,11.253058808641246,210.20957412712596
J1_B48,1,3,0,50488.41891266969,50629.712565550726,4.745458643929976,7.118187965894965,5777.382685257362
J1_B48,1,4,0,52146.31336367438,52369.23742426805,0.6752101101196661,1.0128151651794992,1505.9255880135315
J1_B146,1,0,1,37294.42474383677,37443.680642201,16.100416543892642,24.150624815838963,36355.343750173015
J1_B146,1,1,1,37453.680642201,37588.56491954765,0.0,0.0,0.0
J1_B146,1,2,2,45572.30839903763,45751.76728216512,0.0,0.0,7973.743479489982
J1_B146,1,3,1,45761.76728216512,45903.06093504616,0.0,0.0,0.0
J1_B146,1,4,1,45956.52611251234,46179.450173106015,0.0,0.0,43.46517746618338
J4_B192,4,0,1,37459.78105874489,37555.52866696999,16.100416543892642,24.150624815838963,36391.67312218257
J4_B192,4,1,0,44304.51736500163,44390.92292939652,15.39709269360787,23.095639040411804,6723.591605338028
J4_B192,4,2,0,44703.79280797416,44818.68672823417,7.5020392057608305,11.253058808641246,295.3678393718801
J4_B192,4,3,0,50634.45802419465,50724.34940426945,4.745458643929976,7.118187965894965,5801.025837316556
J4_B192,4,4,0,52369.912634378175,52472.61650218837,0.6752101101196661,1.0128151651794992,1634.8880199986015
J4_B255,4,0,1,37555.52866696999,37651.276275195094,0.0,0.0,36503.52114695156
J4_B255,4,1,1,37676.6733678887,37763.07893228359,15.39709269360787,23.095639040411804,0.0
J4_B255,4,2,2,45759.269321370884,45874.16324163089,7.5020392057608305,11.253058808641246,7978.68834988153
J4_B255,4,3,1,45907.80639369009,45997.697773764885,4.745458643929976,7.118187965894965,18.897693415266986
J4_B255,4,4,1,46180.12538321614,46282.829251026335,0.6752101101196661,1.0128151651794992,171.7523993411305
J4_B167,4,0,1,37651.276275195094,37747.023883420195,0.0,0.0,36599.268755176665
J4_B167,4,1,1,37763.07893228359,37849.48449667848,0.0,0.0,6.055048863396223
J4_B167,4,2,1,42909.70619800149,43024.6001182615,0.0,0.0,5050.221701323011
J4_B167,4,3,1,45997.697773764885,46087.58915383968,0.0,0.0,2963.097655503385
J4_B167,4,4,1,46282.829251026335,46385.53311883653,0.0,0.0,185.24009718665184
J5_B16,5,0,0,43712.415375376455,43916.737026433155,0.3235190877837617,0.48527863167564256,43114.96875053778
J5_B16,5,1,0,44400.1570568276,44504.48117781755,9.234127431080275,13.851191146620412,464.18590296336333
J5_B16,5,2,2,45881.08647082418,46128.32107297143,6.923229193287661,10.384843789931491,1359.6820638133431
J5_B16,5,3,0,50728.16935319302,51023.882459062756,3.819948923572631,5.729923385358946,4586.028331298025
J5_B16,5,4,0,52488.55802074421,52679.82271088052,15.941518555840272,23.912277833760406,1438.7340431256162
J4_B68,4,0,1,37747.023883420195,37938.519099870406,0.0,0.0,36695.016363401766
J4_B68,4,1,1,37948.519099870406,38121.33022866018,0.0,0.0,0.0
J4_B68,4,2,2,46135.24430216471,46365.03214268472,6.923229193287661,10.384843789931491,7996.990844311244
J4_B68,4,3,1,46375.03214268472,46554.81490283432,0.0,0.0,0.0
J4_B68,4,4,1,46564.81490283432,46770.22263845471,0.0,0.0,0.0
J5_B186,5,0,0,43916.737026433155,44018.897851961505,0.0,0.0,43319.61392068226
J5_B186,5,1,0,44504.48117781755,44556.64323831253,0.0,0.0,475.5833258560451
J5_B186,5,2,2,46371.95537187801,46495.57267295163,6.923229193287661,10.384843789931491,1798.3889043721938
J5_B186,5,3,0,51023.882459062756,51171.739011997626,0.0,0.0,4518.309786111124
J5_B186,5,4,0,52679.82271088052,52775.45505594868,0.0,0.0,1498.083698882896
J6_B117,6,0,1,37942.950255683136,38082.186394025804,4.431155812733614,6.646733719100421,36636.05676023516
J6_B117,6,1,1,38125.648057326165,38163.926621018014,4.317828665985739,6.476742998978608,29.143834634378436
J6_B117,6,2,2,46512.02621019851,46592.93758934928,16.453537246879407,24.68030587031911,8321.646051933618
J6_B117,6,3,1,46617.08919424111,46723.19924435838,14.151604891827347,21.22740733774102,0.0
J6_B117,6,4,1,46774.26749893587,46912.17160084698,4.044860481162315,6.067290721743473,37.023394096329866
J4_B194,4,0,1,38086.617549838535,38182.365158063636,4.431155812733614,6.646733719100421,37030.178874007375
J4_B194,4,1,1,38196.68298672962,38283.08855112451,4.317828665985739,6.476742998978608,0.0
J4_B194,4,2,1,43024.6001182615,43139.49403852151,0.0,0.0,4731.511567136993
J4_B194,4,3,1,46737.35084925021,46827.242229325006,14.151604891827347,21.22740733774102,3573.7052058368718
J4_B194,4,4,1,46916.21646132814,47018.92032913834,4.044860481162315,6.067290721743473,74.92937152197555
J4_B229,4,0,1,38182.365158063636,38278.11276628874,0.0,0.0,37130.35763804521
J4_B229,4,1,0,44565.87736574361,44652.2829301385,9.234127431080275,13.851191146620412,6268.530472023791
J4_B229,4,2,0,44818.68672823417,44933.58064849418,0.0,0.0,156.40379809567094
J4_B229,4,3,0,51175.5589609212,51265.450340995994,3.819948923572631,5.729923385358946,6228.158363503448
J4_B229,4,4,0,52791.39657450452,52894.10044231472,15.941518555840272,23.912277833760406,1500.0047149526872
J5_B112,5,0,0,44018.897851961505,44223.219503018205,0.0,0.0,43421.77474621061
J5_B112,5,1,0,44661.51705756958,44765.84117855953,9.234127431080275,13.851191146620412,419.06342712029436
J5_B112,5,2,2,46609.391126596165,46856.62572874341,16.453537246879407,24.68030587031911,1817.0964107897526
J5_B112,5,3,1,46870.44567766698,47166.15878353672,3.819948923572631,5.729923385358946,0.0
J5_B112,5,4,1,47192.10030209256,47383.36499222887,15.941518555840272,23.912277833760406,0.0
J1_B109,1,0,1,38294.21318283263,38443.46908119686,16.100416543892642,24.150624815838963,37355.13218916888
J1_B109,1,1,1,38468.86617389047,38603.75045123712,15.39709269360787,23.095639040411804,0.0
J1_B109,1,2,2,46863.5489579367,47043.00784106419,6.923229193287661,10.384843789931491,8242.87527750629
J1_B109,1,3,1,47169.97873246029,47311.272385341326,3.819948923572631,5.729923385358946,113.15094247253
J1_B109,1,4,1,47399.30651078471,47622.23057137838,15.941518555840272,23.912277833760406,62.09260688754148
J5_B306,5,0,0,44223.219503018205,44325.380328546555,0.0,0.0,43626.09639726731
J5_B306,5,1,0,44765.84117855953,44818.00323905451,0.0,0.0,430.46085001297615
J5_B306,5,2,2,47049.93107025747,47173.5483713311,6.923229193287661,10.384843789931491,2215.004602009678
J5_B306,5,3,0,51269.270289919565,51417.126842854435,3.819948923572631,5.729923385358946,4081.9019696648975
J5_B306,5,4,0,52910.041960870556,53005.674305938715,15.941518555840272,23.912277833760406,1466.9735994602815
J4_B166,4,0,1,38459.569497740755,38555.317105965856,16.100416543892642,24.150624815838963,37391.46156117843
J4_B166,4,1,1,38619.14754393073,38705.55310832562,15.39709269360787,23.095639040411804,38.43334527126717
J4_B166,4,2,2,47180.47160052438,47295.36552078439,6.923229193287661,10.384843789931491,8457.995263005476
J4_B166,4,3,1,47316.01784398525,47405.90922406005,4.745458643929976,7.118187965894965,5.906864556935034
J4_B166,4,4,1,47622.9057814885,47725.6096492987,0.6752101101196661,1.0128151651794992,206.32134731832775
J5_B234,5,0,0,44325.380328546555,44427.541154074905,0.0,0.0,43728.25722279566
J5_B234,5,1,0,44818.00323905451,44870.16529954949,0.0,0.0,380.4620849796047
J5_B234,5,2,2,47302.28874997768,47425.9060510513,6.923229193287661,10.384843789931491,2415.2002212349034
J5_B234,5,3,1,47439.72599997487,47587.58255290974,3.819948923572631,5.729923385358946,0.0
J5_B234,5,4,1,47741.55116785454,47837.1835129227,15.941518555840272,23.912277833760406,128.02709638895612
J1_B8,1,0,0,44427.86467316269,44577.12057152692,0.3235190877837617,0.48527863167564256,43504.560576955046
J1_B8,1,1,0,44879.39942698057,45014.28370432722,9.234127431080275,13.851191146620412,283.0447280225708
J1_B8,1,2,0,45031.785743532986,45211.244626660475,7.5020392057608305,11.253058808641246,0.0
J1_B8,1,3,0,51420.946791778006,51562.240444659044,3.819948923572631,5.729923385358946,6195.882216193961
J1_B8,1,4,0,53021.615824494555,53244.53988508823,15.941518555840272,23.912277833760406,1433.433861279671
J5_B296,5,0,0,44577.4440906147,44679.60491614305,0.3235190877837617,0.48527863167564256,43979.997465776025
J5_B296,5,1,0,45023.517831758305,45075.67989225328,9.234127431080275,13.851191146620412,324.67878818417375
J5_B296,5,2,2,47425.9060510513,47549.523352124925,0.0,0.0,2340.2261587980174
J5_B296,5,3,1,47587.58255290974,47735.43910584461,0.0,0.0,28.05920078481722
J5_B296,5,4,1,47837.1835129227,47932.815857990856,0.0,0.0,91.7444070780839
J1_B145,1,0,1,38571.41752250975,38720.67342087398,16.100416543892642,24.150624815838963,37632.336528846
J1_B145,1,1,1,38746.07051356759,38880.95479091424,15.39709269360787,23.095639040411804,0.0
J1_B145,1,2,2,47556.44658131821,47735.9054644457,6.923229193287661,10.384843789931491,8658.568561210683
J1_B145,1,3,1,47749.72541336927,47891.01906625031,3.819948923572631,5.729923385358946,0.0
J1_B145,1,4,1,47948.757376546695,48171.68143714037,15.941518555840272,23.912277833760406,31.796791740547633
J4_B204,4,0,1,38736.77383741787,38832.521445642975,16.100416543892642,24.150624815838963,37668.66590085555
J4_B204,4,1,0,45084.914019684365,45171.319584079254,9.234127431080275,13.851191146620412,6233.158446610309
J4_B204,4,2,0,45218.74666586624,45333.64058612625,7.5020392057608305,11.253058808641246,29.925042581220623
J4_B204,4,3,0,51566.98590330297,51656.87728337777,4.745458643929976,7.118187965894965,6218.599858532798
J4_B204,4,4,0,53245.21509519835,53347.918963008546,0.6752101101196661,1.0128151651794992,1577.6626017104572
J4_B237,4,0,1,38832.521445642975,38928.269053868076,0.0,0.0,37780.513925624546
J4_B237,4,1,0,45171.319584079254,45257.72514847414,0.0,0.0,6233.050530211178
J4_B237,4,2,1,45267.72514847414,45382.61906873415,0.0,0.0,0.0
J4_B237,4,3,0,51656.87728337777,51746.76866345257,0.0,0.0,6264.258214643618
J4_B237,4,4,0,53347.918963008546,53450.62283081874,0.0,0.0,1591.1502995559786
J1_B187,1,0,1,38944.36947041197,39018.99741959408,16.100416543892642,24.150624815838963,38005.28847674822
J1_B187,1,1,1,39028.99741959408,39096.439558267404,0.0,0.0,0.0
J1_B187,1,2,2,47735.9054644457,47825.63490600944,0.0,0.0,8629.465906178295
J1_B187,1,3,1,47891.01906625031,47961.66589269083,0.0,0.0,55.38416024086473
J1_B187,1,4,1,48171.68143714037,48283.14346743721,0.0,0.0,200.01554444953945
J1_B120,1,0,0,44679.92843523083,44829.18433359506,0.3235190877837617,0.48527863167564256,43756.62433902319
J1_B120,1,1,0,45273.12224116775,45408.006518514405,15.39709269360787,23.095639040411804,418.54081487908115
J1_B120,1,2,0,45425.50855772017,45604.96744084766,7.5020392057608305,11.253058808641246,0.0
J1_B120,1,3,0,51751.514122096494,51892.80777497753,4.745458643929976,7.118187965894965,6131.80122260491
J1_B120,1,4,0,53451.298040928865,53674.22210152254,0.6752101101196661,1.0128151651794992,1547.815055841209
J4_B257,4,0,1,39035.097836137975,39130.845444363076,16.100416543892642,24.150624815838963,37966.98989957565
J4_B257,4,1,0,45423.403611208014,45509.8091756029,15.39709269360787,23.095639040411804,6267.161074151329
J4_B257,4,2,1,45519.8091756029,45634.70309586291,0.0,0.0,0.0
J4_B257,4,3,0,51897.55323362146,51987.44461369626,4.745458643929976,7.118187965894965,6248.104679114622
J4_B257,4,4,0,53674.89731163266,53777.601179442856,0.6752101101196661,1.0128151651794992,1676.777487826279
J6_B51,6,0,0,44833.61548940779,45112.08776609314,4.431155812733614,6.646733719100421,43526.721993959814
J6_B51,6,1,0,45514.127004268885,45590.68413165259,4.317828665985739,6.476742998978608,387.7214095097661
J6_B51,6,2,0,45621.42097809454,45783.243736396085,16.453537246879407,24.68030587031911,4.283309195066977
J6_B51,6,3,0,52001.596218588085,52213.81631882262,14.151604891827347,21.22740733774102,6194.200877300173
J6_B51,6,4,0,53781.64603992402,54057.45424374624,4.044860481162315,6.067290721743473,1553.7848606202388
J6_B145,6,0,0,45112.08776609314,45251.323904435805,0.0,0.0,43809.62542645789
J6_B145,6,1,0,45590.68413165259,45628.96269534444,0.0,0.0,329.36022721678455
J6_B145,6,2,0,45783.243736396085,45864.155115546855,0.0,0.0,144.28104105164675
J6_B145,6,3,0,52213.81631882262,52319.92636893989,0.0,0.0,6339.661203275762
J6_B145,6,4,0,54057.45424374624,54195.35834565735,0.0,0.0,1727.5278748063502
J4_B51,4,0,1,39130.845444363076,39322.34066081329,0.0,0.0,38078.83792434465
J4_B51,4,1,1,39347.737753506895,39520.54888229667,15.39709269360787,23.095639040411804,0.0
J4_B51,4,2,1,45634.70309586291,45864.49093638292,0.0,0.0,6104.1542135662385
J4_B51,4,3,1,47966.411351334755,48146.19411148435,4.745458643929976,7.118187965894965,2087.1749563079065
J4_B51,4,4,1,48283.81867754733,48489.22641316772,0.6752101101196661,1.0128151651794992,126.94935595285642
J5_B0,5,0,0,45255.755060248535,45460.07671130523,4.431155812733614,6.646733719100421,44654.20079868491
J5_B0,5,1,0,45633.28052401042,45737.60464500037,4.317828665985739,6.476742998978608,158.8859840392106
J5_B0,5,2,2,47832.55813520273,48079.79273734998,6.923229193287661,10.384843789931491,2078.030261009073
J5_B0,5,3,0,52334.077973831714,52629.79107970145,14.151604891827347,21.22740733774102,4230.13363158991
J5_B0,5,4,0,54199.40320613851,54390.66789627482,4.044860481162315,6.067290721743473,1555.5672659558986
J1_B97,1,0,0,45460.40023039301,45609.65612875724,0.3235190877837617,0.48527863167564256,44537.09613418537
J1_B97,1,1,0,45746.83877243145,45881.723049778106,9.234127431080275,13.851191146620412,117.94851624313014
J1_B97,1,2,0,45908.17658702499,46087.635470152476,16.453537246879407,24.68030587031911,0.0
J1_B97,1,3,0,52633.61102862502,52774.90468150606,3.819948923572631,5.729923385358946,6532.155609548972
J1_B97,1,4,0,54406.60941483066,54629.53347542433,15.941518555840272,23.912277833760406,1605.7632147687618
J5_B74,5,0,0,45609.97964784502,45814.301298901715,0.3235190877837617,0.48527863167564256,45012.53302300635
J5_B74,5,1,0,45890.95717720919,45995.28129819914,9.234127431080275,13.851191146620412,57.42175087639043
J5_B74,5,2,2,48079.79273734998,48327.027339497225,0.0,0.0,2074.5114391508396
J5_B74,5,3,1,48340.847288420795,48636.56039429053,3.819948923572631,5.729923385358946,0.0
J5_B74,5,4,1,48662.50191284637,48853.76660298268,15.941518555840272,23.912277833760406,0.0
J6_B86,6,0,1,39326.77181662602,39605.24409331136,4.431155812733614,6.646733719100421,38019.87832117804
J6_B86,6,1,1,39619.56192197734,39696.11904936105,4.317828665985739,6.476742998978608,0.0
J6_B86,6,2,2,48343.480876744106,48505.30363504565,16.453537246879407,24.68030587031911,8620.908290136176
J6_B86,6,3,1,48650.71199918236,48862.93209941689,14.151604891827347,21.22740733774102,121.25675924487587
J6_B86,6,4,1,48876.97695989805,49152.78516372027,4.044860481162315,6.067290721743473,0.0
J1_B123,1,0,1,39609.67524912409,39758.93114748832,4.431155812733614,6.646733719100421,38682.2635161915
J1_B123,1,1,1,39773.248976154304,39908.13325350096,4.317828665985739,6.476742998978608,0.0
J1_B123,1,2,2,48521.757172292535,48701.21605542002,16.453537246879407,24.68030587031911,8587.170381544696
J1_B123,1,3,1,48877.083704308716,49018.377357189755,14.151604891827347,21.22740733774102,151.71604399686476
J1_B123,1,4,1,49156.83002420143,49379.7540847951,4.044860481162315,6.067290721743473,124.40780653051479
J1_B4,1,0,1,39758.93114748832,39908.18704585255,0.0,0.0,38835.95057036846
J1_B4,1,1,1,39918.18704585255,40053.071323199205,0.0,0.0,0.0
J1_B4,1,2,2,48701.21605542002,48880.67493854751,0.0,0.0,8638.144732220819
J1_B4,1,3,1,49018.377357189755,49159.67101007079,0.0,0.0,127.70241864224226
J1_B4,1,4,1,49379.7540847951,49602.678145388774,0.0,0.0,210.08307472430897
J5_B266,5,0,0,45814.301298901715,45916.462124430065,0.0,0.0,45217.17819315082
J5_B266,5,1,0,45995.28129819914,46047.443358694116,0.0,0.0,68.81917376907222
J5_B266,5,2,2,48887.5981677408,49011.21546881442,6.923229193287661,10.384843789931491,2823.2315798533964
J5_B266,5,3,1,49163.49095899436,49311.347511929234,3.819948923572631,5.729923385358946,138.45554125637136
J5_B266,5,4,1,49618.61966394461,49714.25200901277,15.941518555840272,23.912277833760406,281.33063345953997
J1_B116,1,0,1,39908.18704585255,40057.44294421678,0.0,0.0,38985.20646873269
J1_B116,1,1,1,40067.44294421678,40202.327221563435,0.0,0.0,0.0
J1_B116,1,2,2,49018.13869800771,49197.5975811352,6.923229193287661,10.384843789931491,8798.888247250987
J1_B116,1,3,1,49315.167460852805,49456.46111373384,3.819948923572631,5.729923385358946,103.74993079403794
J1_B116,1,4,1,49730.19352756861,49953.117588162284,15.941518555840272,23.912277833760406,247.79089527892938
J4_B225,4,0,1,40073.543360760676,40169.29096898578,16.100416543892642,24.150624815838963,39005.43542419835
J4_B225,4,1,1,40217.724314257044,40304.12987865193,15.39709269360787,23.095639040411804,23.03625257765816
